ITEM_CODE,Sales Year,W#,Week Number,EMP_ID,Quantity,Price,Total$,Sales Period,Sales Quarter,Week Start Date,Week End Date,PayGrade,Region,Manufacturer,Firstname,Lastname,ESP Code,ESP Quantity,ESP Price,ESP Totals
PROD_007,2019,W0,1,EMP256,15,22987,344805,1,2019Q1,2018-12-30,2019-01-05,C11,NW,Bobcat,Harry,Lawson,ESP_005,2,843,1686
PROD_008,2019,W0,1,EMP256,13,11589,150657,1,2019Q1,2018-12-30,2019-01-05,C11,NW,John Deere,Harry,Lawson,ESP_005,2,843,1686
PROD_001,2019,W0,1,EMP256,31,12449,385919,1,2019Q1,2018-12-30,2019-01-05,C11,NW,John Deere,Harry,Lawson,ESP_006,3,372,1116
PROD_002,2019,W0,1,EMP256,23,14786,340078,1,2019Q1,2018-12-30,2019-01-05,C11,NW,Cat,Harry,Lawson,ESP_006,3,372,1116
PROD_003,2019,W0,1,EMP256,19,14999,284981,1,2019Q1,2018-12-30,2019-01-05,C11,NW,John Deere,Harry,Lawson,ESP_006,3,372,1116
PROD_004,2019,W0,1,EMP256,12,11385,136620,1,2019Q1,2018-12-30,2019-01-05,C11,NW,Bobcat,Harry,Lawson,ESP_006,3,372,1116
PROD_005,2019,W0,1,EMP256,15,13995,209925,1,2019Q1,2018-12-30,2019-01-05,C11,NW,Bobcat,Harry,Lawson,ESP_006,3,372,1116
PROD_006,2019,W0,1,EMP256,10,4575,45750,1,2019Q1,2018-12-30,2019-01-05,C11,NW,Bobcat,Harry,Lawson,ESP_006,3,372,1116
PROD_007,2019,W0,1,EMP256,15,22987,344805,1,2019Q1,2018-12-30,2019-01-05,C11,NW,Bobcat,Harry,Lawson,ESP_006,3,372,1116
PROD_008,2019,W0,1,EMP256,13,11589,150657,1,2019Q1,2018-12-30,2019-01-05,C11,NW,John Deere,Harry,Lawson,ESP_006,3,372,1116
PROD_001,2019,W0,1,EMP256,31,12449,385919,1,2019Q1,2018-12-30,2019-01-05,C11,NW,John Deere,Harry,Lawson,ESP_007,2,1027,2054
PROD_002,2019,W0,1,EMP256,23,14786,340078,1,2019Q1,2018-12-30,2019-01-05,C11,NW,Cat,Harry,Lawson,ESP_007,2,1027,2054
PROD_003,2019,W0,1,EMP256,19,14999,284981,1,2019Q1,2018-12-30,2019-01-05,C11,NW,John Deere,Harry,Lawson,ESP_007,2,1027,2054
PROD_004,2019,W0,1,EMP256,12,11385,136620,1,2019Q1,2018-12-30,2019-01-05,C11,NW,Bobcat,Harry,Lawson,ESP_007,2,1027,2054
PROD_005,2019,W0,1,EMP256,15,13995,209925,1,2019Q1,2018-12-30,2019-01-05,C11,NW,Bobcat,Harry,Lawson,ESP_007,2,1027,2054
PROD_006,2019,W0,1,EMP256,10,4575,45750,1,2019Q1,2018-12-30,2019-01-05,C11,NW,Bobcat,Harry,Lawson,ESP_007,2,1027,2054
PROD_007,2019,W0,1,EMP256,15,22987,344805,1,2019Q1,2018-12-30,2019-01-05,C11,NW,Bobcat,Harry,Lawson,ESP_007,2,1027,2054
PROD_008,2019,W0,1,EMP256,13,11589,150657,1,2019Q1,2018-12-30,2019-01-05,C11,NW,John Deere,Harry,Lawson,ESP_007,2,1027,2054
PROD_001,2019,W0,1,EMP256,31,12449,385919,1,2019Q1,2018-12-30,2019-01-05,C11,NW,John Deere,Harry,Lawson,ESP_008,2,843,1686
PROD_002,2019,W0,1,EMP256,23,14786,340078,1,2019Q1,2018-12-30,2019-01-05,C11,NW,Cat,Harry,Lawson,ESP_008,2,843,1686
PROD_003,2019,W0,1,EMP256,19,14999,284981,1,2019Q1,2018-12-30,2019-01-05,C11,NW,John Deere,Harry,Lawson,ESP_008,2,843,1686
PROD_004,2019,W0,1,EMP256,12,11385,136620,1,2019Q1,2018-12-30,2019-01-05,C11,NW,Bobcat,Harry,Lawson,ESP_008,2,843,1686
PROD_005,2019,W0,1,EMP256,15,13995,209925,1,2019Q1,2018-12-30,2019-01-05,C11,NW,Bobcat,Harry,Lawson,ESP_008,2,843,1686
PROD_006,2019,W0,1,EMP256,10,4575,45750,1,2019Q1,2018-12-30,2019-01-05,C11,NW,Bobcat,Harry,Lawson,ESP_008,2,843,1686
PROD_007,2019,W0,1,EMP256,15,22987,344805,1,2019Q1,2018-12-30,2019-01-05,C11,NW,Bobcat,Harry,Lawson,ESP_008,2,843,1686
PROD_008,2019,W0,1,EMP256,13,11589,150657,1,2019Q1,2018-12-30,2019-01-05,C11,NW,John Deere,Harry,Lawson,ESP_008,2,843,1686
PROD_001,2019,W0,1,EMP267,32,12449,398368,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_001,6,843,5058
PROD_002,2019,W0,1,EMP267,31,14786,458366,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Cat,Beverly,Clement,ESP_001,6,843,5058
PROD_003,2019,W0,1,EMP267,21,14999,314979,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_001,6,843,5058
PROD_004,2019,W0,1,EMP267,37,11385,421245,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_001,6,843,5058
PROD_005,2019,W0,1,EMP267,32,13995,447840,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_001,6,843,5058
PROD_006,2019,W0,1,EMP267,32,4575,146400,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_001,6,843,5058
PROD_007,2019,W0,1,EMP267,26,22987,597662,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_001,6,843,5058
PROD_008,2019,W0,1,EMP267,25,11589,289725,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_001,6,843,5058
PROD_001,2019,W0,1,EMP267,32,12449,398368,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_002,2,843,1686
PROD_002,2019,W0,1,EMP267,31,14786,458366,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Cat,Beverly,Clement,ESP_002,2,843,1686
PROD_003,2019,W0,1,EMP267,21,14999,314979,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_002,2,843,1686
PROD_004,2019,W0,1,EMP267,37,11385,421245,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_002,2,843,1686
PROD_005,2019,W0,1,EMP267,32,13995,447840,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_002,2,843,1686
PROD_006,2019,W0,1,EMP267,32,4575,146400,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_002,2,843,1686
PROD_007,2019,W0,1,EMP267,26,22987,597662,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_002,2,843,1686
PROD_008,2019,W0,1,EMP267,25,11589,289725,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_002,2,843,1686
PROD_001,2019,W0,1,EMP267,32,12449,398368,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_003,4,978,3912
PROD_002,2019,W0,1,EMP267,31,14786,458366,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Cat,Beverly,Clement,ESP_003,4,978,3912
PROD_003,2019,W0,1,EMP267,21,14999,314979,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_003,4,978,3912
PROD_004,2019,W0,1,EMP267,37,11385,421245,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_003,4,978,3912
PROD_005,2019,W0,1,EMP267,32,13995,447840,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_003,4,978,3912
PROD_006,2019,W0,1,EMP267,32,4575,146400,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_003,4,978,3912
PROD_007,2019,W0,1,EMP267,26,22987,597662,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_003,4,978,3912
PROD_008,2019,W0,1,EMP267,25,11589,289725,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_003,4,978,3912
PROD_001,2019,W0,1,EMP267,32,12449,398368,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_004,4,843,3372
PROD_002,2019,W0,1,EMP267,31,14786,458366,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Cat,Beverly,Clement,ESP_004,4,843,3372
PROD_003,2019,W0,1,EMP267,21,14999,314979,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_004,4,843,3372
PROD_004,2019,W0,1,EMP267,37,11385,421245,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_004,4,843,3372
PROD_005,2019,W0,1,EMP267,32,13995,447840,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_004,4,843,3372
PROD_006,2019,W0,1,EMP267,32,4575,146400,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_004,4,843,3372
PROD_007,2019,W0,1,EMP267,26,22987,597662,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_004,4,843,3372
PROD_008,2019,W0,1,EMP267,25,11589,289725,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_004,4,843,3372
PROD_001,2019,W0,1,EMP267,32,12449,398368,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_005,5,843,4215
PROD_002,2019,W0,1,EMP267,31,14786,458366,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Cat,Beverly,Clement,ESP_005,5,843,4215
PROD_003,2019,W0,1,EMP267,21,14999,314979,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_005,5,843,4215
PROD_004,2019,W0,1,EMP267,37,11385,421245,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_005,5,843,4215
PROD_005,2019,W0,1,EMP267,32,13995,447840,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_005,5,843,4215
PROD_006,2019,W0,1,EMP267,32,4575,146400,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_005,5,843,4215
PROD_007,2019,W0,1,EMP267,26,22987,597662,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_005,5,843,4215
PROD_008,2019,W0,1,EMP267,25,11589,289725,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_005,5,843,4215
PROD_001,2019,W0,1,EMP267,32,12449,398368,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_006,10,372,3720
PROD_002,2019,W0,1,EMP267,31,14786,458366,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Cat,Beverly,Clement,ESP_006,10,372,3720
PROD_003,2019,W0,1,EMP267,21,14999,314979,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_006,10,372,3720
PROD_004,2019,W0,1,EMP267,37,11385,421245,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_006,10,372,3720
PROD_005,2019,W0,1,EMP267,32,13995,447840,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_006,10,372,3720
PROD_006,2019,W0,1,EMP267,32,4575,146400,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_006,10,372,3720
PROD_007,2019,W0,1,EMP267,26,22987,597662,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_006,10,372,3720
PROD_008,2019,W0,1,EMP267,25,11589,289725,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_006,10,372,3720
PROD_001,2019,W0,1,EMP267,32,12449,398368,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_007,3,1027,3081
PROD_002,2019,W0,1,EMP267,31,14786,458366,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Cat,Beverly,Clement,ESP_007,3,1027,3081
PROD_003,2019,W0,1,EMP267,21,14999,314979,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_007,3,1027,3081
PROD_004,2019,W0,1,EMP267,37,11385,421245,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_007,3,1027,3081
PROD_005,2019,W0,1,EMP267,32,13995,447840,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_007,3,1027,3081
PROD_006,2019,W0,1,EMP267,32,4575,146400,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_007,3,1027,3081
PROD_007,2019,W0,1,EMP267,26,22987,597662,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_007,3,1027,3081
PROD_008,2019,W0,1,EMP267,25,11589,289725,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_007,3,1027,3081
PROD_001,2019,W0,1,EMP267,32,12449,398368,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_008,4,843,3372
PROD_002,2019,W0,1,EMP267,31,14786,458366,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Cat,Beverly,Clement,ESP_008,4,843,3372
PROD_003,2019,W0,1,EMP267,21,14999,314979,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_008,4,843,3372
PROD_004,2019,W0,1,EMP267,37,11385,421245,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_008,4,843,3372
PROD_005,2019,W0,1,EMP267,32,13995,447840,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_008,4,843,3372
PROD_006,2019,W0,1,EMP267,32,4575,146400,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_008,4,843,3372
PROD_007,2019,W0,1,EMP267,26,22987,597662,1,2019Q1,2018-12-30,2019-01-05,C14,SW,Bobcat,Beverly,Clement,ESP_008,4,843,3372
PROD_008,2019,W0,1,EMP267,25,11589,289725,1,2019Q1,2018-12-30,2019-01-05,C14,SW,John Deere,Beverly,Clement,ESP_008,4,843,3372
PROD_001,2019,W0,1,EMP290,20,12449,248980,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_001,2,843,1686
PROD_002,2019,W0,1,EMP290,7,14786,103502,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Cat,Maude,Allen,ESP_001,2,843,1686
PROD_003,2019,W0,1,EMP290,23,14999,344977,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_001,2,843,1686
PROD_004,2019,W0,1,EMP290,15,11385,170775,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_001,2,843,1686
PROD_005,2019,W0,1,EMP290,10,13995,139950,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_001,2,843,1686
PROD_006,2019,W0,1,EMP290,8,4575,36600,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_001,2,843,1686
PROD_007,2019,W0,1,EMP290,10,22987,229870,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_001,2,843,1686
PROD_008,2019,W0,1,EMP290,7,11589,81123,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_001,2,843,1686
PROD_001,2019,W0,1,EMP290,20,12449,248980,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_002,0,843,0
PROD_002,2019,W0,1,EMP290,7,14786,103502,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Cat,Maude,Allen,ESP_002,0,843,0
PROD_003,2019,W0,1,EMP290,23,14999,344977,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_002,0,843,0
PROD_004,2019,W0,1,EMP290,15,11385,170775,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_002,0,843,0
PROD_005,2019,W0,1,EMP290,10,13995,139950,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_002,0,843,0
PROD_006,2019,W0,1,EMP290,8,4575,36600,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_002,0,843,0
PROD_007,2019,W0,1,EMP290,10,22987,229870,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_002,0,843,0
PROD_008,2019,W0,1,EMP290,7,11589,81123,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_002,0,843,0
PROD_001,2019,W0,1,EMP290,20,12449,248980,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_003,1,978,978
PROD_002,2019,W0,1,EMP290,7,14786,103502,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Cat,Maude,Allen,ESP_003,1,978,978
PROD_003,2019,W0,1,EMP290,23,14999,344977,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_003,1,978,978
PROD_004,2019,W0,1,EMP290,15,11385,170775,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_003,1,978,978
PROD_005,2019,W0,1,EMP290,10,13995,139950,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_003,1,978,978
PROD_006,2019,W0,1,EMP290,8,4575,36600,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_003,1,978,978
PROD_007,2019,W0,1,EMP290,10,22987,229870,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_003,1,978,978
PROD_008,2019,W0,1,EMP290,7,11589,81123,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_003,1,978,978
PROD_001,2019,W0,1,EMP290,20,12449,248980,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_004,2,843,1686
PROD_002,2019,W0,1,EMP290,7,14786,103502,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Cat,Maude,Allen,ESP_004,2,843,1686
PROD_003,2019,W0,1,EMP290,23,14999,344977,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_004,2,843,1686
PROD_004,2019,W0,1,EMP290,15,11385,170775,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_004,2,843,1686
PROD_005,2019,W0,1,EMP290,10,13995,139950,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_004,2,843,1686
PROD_006,2019,W0,1,EMP290,8,4575,36600,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_004,2,843,1686
PROD_007,2019,W0,1,EMP290,10,22987,229870,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_004,2,843,1686
PROD_008,2019,W0,1,EMP290,7,11589,81123,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_004,2,843,1686
PROD_001,2019,W0,1,EMP290,20,12449,248980,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_005,1,843,843
PROD_002,2019,W0,1,EMP290,7,14786,103502,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Cat,Maude,Allen,ESP_005,1,843,843
PROD_003,2019,W0,1,EMP290,23,14999,344977,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_005,1,843,843
PROD_004,2019,W0,1,EMP290,15,11385,170775,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_005,1,843,843
PROD_005,2019,W0,1,EMP290,10,13995,139950,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_005,1,843,843
PROD_006,2019,W0,1,EMP290,8,4575,36600,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_005,1,843,843
PROD_007,2019,W0,1,EMP290,10,22987,229870,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_005,1,843,843
PROD_008,2019,W0,1,EMP290,7,11589,81123,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_005,1,843,843
PROD_001,2019,W0,1,EMP290,20,12449,248980,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_006,2,372,744
PROD_002,2019,W0,1,EMP290,7,14786,103502,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Cat,Maude,Allen,ESP_006,2,372,744
PROD_003,2019,W0,1,EMP290,23,14999,344977,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_006,2,372,744
PROD_004,2019,W0,1,EMP290,15,11385,170775,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_006,2,372,744
PROD_005,2019,W0,1,EMP290,10,13995,139950,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_006,2,372,744
PROD_006,2019,W0,1,EMP290,8,4575,36600,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_006,2,372,744
PROD_007,2019,W0,1,EMP290,10,22987,229870,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_006,2,372,744
PROD_008,2019,W0,1,EMP290,7,11589,81123,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_006,2,372,744
PROD_001,2019,W0,1,EMP290,20,12449,248980,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_007,1,1027,1027
PROD_002,2019,W0,1,EMP290,7,14786,103502,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Cat,Maude,Allen,ESP_007,1,1027,1027
PROD_003,2019,W0,1,EMP290,23,14999,344977,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_007,1,1027,1027
PROD_004,2019,W0,1,EMP290,15,11385,170775,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_007,1,1027,1027
PROD_005,2019,W0,1,EMP290,10,13995,139950,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_007,1,1027,1027
PROD_006,2019,W0,1,EMP290,8,4575,36600,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_007,1,1027,1027
PROD_007,2019,W0,1,EMP290,10,22987,229870,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_007,1,1027,1027
PROD_008,2019,W0,1,EMP290,7,11589,81123,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_007,1,1027,1027
PROD_001,2019,W0,1,EMP290,20,12449,248980,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_008,1,843,843
PROD_002,2019,W0,1,EMP290,7,14786,103502,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Cat,Maude,Allen,ESP_008,1,843,843
PROD_003,2019,W0,1,EMP290,23,14999,344977,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_008,1,843,843
PROD_004,2019,W0,1,EMP290,15,11385,170775,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_008,1,843,843
PROD_005,2019,W0,1,EMP290,10,13995,139950,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_008,1,843,843
PROD_006,2019,W0,1,EMP290,8,4575,36600,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_008,1,843,843
PROD_007,2019,W0,1,EMP290,10,22987,229870,1,2019Q1,2018-12-30,2019-01-05,C12,SW,Bobcat,Maude,Allen,ESP_008,1,843,843
PROD_008,2019,W0,1,EMP290,7,11589,81123,1,2019Q1,2018-12-30,2019-01-05,C12,SW,John Deere,Maude,Allen,ESP_008,1,843,843
PROD_001,2019,W1,2,EMP234,27,12449,336123,1,2019Q1,2019-01-06,2019-01-12,C13,NW,John Deere,Jane,Bachmann,ESP_001,4,843,3372
PROD_002,2019,W1,2,EMP234,45,14786,665370,1,2019Q1,2019-01-06,2019-01-12,C13,NW,Cat,Jane,Bachmann,ESP_001,4,843,3372
PROD_003,2019,W1,2,EMP234,37,14999,554963,1,2019Q1,2019-01-06,2019-01-12,C13,NW,John Deere,Jane,Bachmann,ESP_001,4,843,3372
PROD_004,2019,W1,2,EMP234,37,11385,421245,1,2019Q1,2019-01-06,2019-01-12,C13,NW,Bobcat,Jane,Bachmann,ESP_001,4,843,3372
PROD_005,2019,W1,2,EMP234,16,13995,223920,1,2019Q1,2019-01-06,2019-01-12,C13,NW,Bobcat,Jane,Bachmann,ESP_001,4,843,3372
PROD_006,2019,W1,2,EMP234,30,4575,137250,1,2019Q1,2019-01-06,2019-01-12,C13,NW,Bobcat,Jane,Bachmann,ESP_001,4,843,3372
PROD_007,2019,W1,2,EMP234,20,22987,459740,1,2019Q1,2019-01-06,2019-01-12,C13,NW,Bobcat,Jane,Bachmann,ESP_001,4,843,3372
PROD_008,2019,W1,2,EMP234,10,11589,115890,1,2019Q1,2019-01-06,2019-01-12,C13,NW,John Deere,Jane,Bachmann,ESP_001,4,843,3372
PROD_001,2019,W1,2,EMP234,27,12449,336123,1,2019Q1,2019-01-06,2019-01-12,C13,NW,John Deere,Jane,Bachmann,ESP_002,4,843,3372
PROD_002,2019,W1,2,EMP234,45,14786,665370,1,2019Q1,2019-01-06,2019-01-12,C13,NW,Cat,Jane,Bachmann,ESP_002,4,843,3372
PROD_003,2019,W1,2,EMP234,37,14999,554963,1,2019Q1,2019-01-06,2019-01-12,C13,NW,John Deere,Jane,Bachmann,ESP_002,4,843,3372
PROD_004,2019,W1,2,EMP234,37,11385,421245,1,2019Q1,2019-01-06,2019-01-12,C13,NW,Bobcat,Jane,Bachmann,ESP_002,4,843,3372
PROD_005,2019,W1,2,EMP234,16,13995,223920,1,2019Q1,2019-01-06,2019-01-12,C13,NW,Bobcat,Jane,Bachmann,ESP_002,4,843,3372
PROD_006,2019,W1,2,EMP234,30,4575,137250,1,2019Q1,2019-01-06,2019-01-12,C13,NW,Bobcat,Jane,Bachmann,ESP_002,4,843,3372
PROD_007,2019,W1,2,EMP234,20,22987,459740,1,2019Q1,2019-01-06,2019-01-12,C13,NW,Bobcat,Jane,Bachmann,ESP_002,4,843,3372
